OBJECTID,Shape,Block group id,EnviroAtlas Community Code,NO2_Hospital_Admissions_VValue of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Asthma exacerbation avoided due to nitrogen dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to nitrogen dioxide removed ($/yr),Acute respiratory symptoms avoided due to ozone removed (cases/yr),Value of mortality avoided due to ozone removed ($/yr),School days not lost to illness due to ozone removed (days/yr),Value of school days not lost to illness due to ozone removed ($/yr),Acute respiratory symptoms avoided due to particulate matter [PM2.5] removed (cases/yr),Value of mortality avoided due to particulate matter [PM2.5] removed ($/yr),Asthma exacerbation avoided due to sulfur dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to sulfur dioxide removed ($/yr),Value of hospital admissions avoided due to sulfur dioxide removed ($/yr),Total Population,Population under 1 year old,Percent population under 1 year old,Population under 13 years old,Percent population under 13 years old,Population over 70 years old,Percent population over 70 years old,"Population other than White, non-Hispanic","Percent population other than White, non-Hispanic",Population with income below twice the US poverty level,Percent population with income below twice the US poverty level,Number of day care centers,Value of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Number of schools (K-12),K-12 schools with < 25 percent green space in viewshed,Total carbon stored (kg),Total carbon sequestered (kg/yr),Value of carbon stored ($),Value of carbon sequestered ($/yr),Average reduction in nighttime ambient temperature (Celsius),Average reduction in daytime ambient temperature (Celsius),Carbon monoxide (kg/yr),Nitrogen dioxide (kg/yr),Ozone (kg/yr),Particulate matter [PM2.5] (kg/yr),Sulfur dioxide (kg/yr),Particulate matter [PM10] (kg/yr),"Value of health, ecosystem, and materials damage avoided due to particulate matter [PM10] removed ($/yr)","Value of health, ecosystem, and materials damage avoided due to carbon monoxide removed ($/yr)",Percent reduction in annual runoff,Reduction in annual runoff (m3/yr),Reduction in median load of total suspended solids [TSS] (kg/yr),Reduction in median biochemical oxygen demand [BOD5] (kg/yr),Reduction in median chemical oxygen demand [COD] (kg/yr),Reduction in median load of total phosphorus (kg/yr),Reduction in median load of soluble phosphorus (kg/yr),Reduction in median load of total Kjeldahl nitrogen [TKN] (kg/yr),Reduction in median load of nitrites and nitrates (kg/yr),Reduction in median load of copper (kg/yr),Reduction in mean load of total suspended solids [TSS] (kg/yr),Reduction in mean biochemical oxygen demand [BOD5] (kg/yr),Reduction in mean chemical oxygen demand [COD] (kg/yr),Reduction in mean load of total phosphorus (kg/yr),Reduction in mean load of soluble phosphorus (kg/yr),Reduction in mean load of total Kjeldahl nitrogen [TKN] (kg/yr),Reduction in mean load of nitrites and nitrates (kg/yr),Reduction in mean load of copper (kg/yr),Total carbon stored (mt),Total carbon sequestered (mt/yr),Percent tree cover,Percent impervious area,Percent green space,Percent agriculture,Percent wetlands,Tree cover per capita (m2/person),Impervious area per capita (m2/person),Green space per capita (m2/person),Agricultural land per capita (m2/person),Total land area in 50m buffer (m2),Percent land area in 50m buffer,Percent impervious area in 50m buffer,Percent tree cover in 50m buffer,Percent vegetated cover in 50m buffer,Total land area in 15m buffer (m2),Percent land area in 15m buffer,Percent impervious area in 15m buffer,Percent tree cover in 15m buffer,Percent vegetated cover in 15m buffer,Residential population within 300m of busy roadway with < 25 percent tree buffer,Residential population within 300m of busy roadway with > 25 percent tree buffer,Residential population within 300m of busy roadway,Percent of residential population within 300m of busy roadway,Percent of busy roadway bordered by > 25 percent tree buffer,Percent of busy roadway bordered by < 25 percent tree buffer,Residential population within 500m of a park entrance,Residential population not within 500m of a park entrance,Percent of residential population within 500m of a park entrance,Percent of residential population not within 500m of a park entrance,Residential population with minimal views of trees,Percent of residential population with minimal views of trees,Residential population with views of water,Percent of residential population with views of water,Number of historic places,Percent carbon monoxide removed annually by tree cover,Percent nitrogen dioxide removed annually by tree cover,Percent ozone removed annually by tree cover,Percent particulate matter [PM10] removed annually by tree cover,Percent particulate matter [PM2.5] removed annually by tree cover,Percent sulfur dioxide removed annually by tree cover,Daily domestic use (x1000 gal/day),bgrp,Land area in 1% Annual Chance Flood Hazard area - Area (m2),Land area in 1% Annual Chance Flood Hazard area - Percent,Land area in 0.2% Annual Chance Flood Hazard area - Area (m2),Land area in 0.2% Annual Chance Flood Hazard area - Percent,Impervious surface in 1% Annual Chance Flood Hazard area - Area (m2),Impervious surface in 1% Annual Chance Flood Hazard area - Percent,Impervious surface in 0.2% Annual Chance Flood Hazard area - Area (m2),Impervious surface in 0.2% Annual Chance Flood Hazard area - Percent,Population in 1% Annual Chance Flood Hazard area - Total,Population in 1% Annual Chance Flood Hazard area - Percent,Population in 0.2% Annual Chance Flood Hazard area - Total,Population in 0.2% Annual Chance Flood Hazard area - Percent,EnviroAtlas Community Name,State FIPS,County FIPS,Tract FIPS,ALAND10,AWATER10,ORIG_FID,x,y
1880,,390351405001,CleOH,62.74808998,0.790603604,66.28921577,1.045555493,5856.907842,0.498288348,48.92702611,0.581452972,18298.35912,0.093117145,7.317490218,26.05852717,773,8,1.0349299907684326,129,16.688199996948242,52,6.727039813995361,542,70.11642949547219,325,40.52369077306734,2,0,0,-99999,1227024.09,39571.128,96321.391065,3106.333548,0.546972453594,1.02037894726,9.10148182956,136.750756035,751.803701788,59.4403548749,81.4881404862,231.442758159,1642.5091123,13.7407676999,2.353945,686.708363,37.425606,7.897146,30.695864,0.177857,0.070731,1.009461,0.366016,0.007622,53.837936,9.682588,36.258202,0.216313,0.088585,1.188005,0.451854,0.009271,1227.0240900000001,39.571127999999995,41.77000045776367,34.16999816894531,65.12999725341797,-888888,0,206.42,168.85,321.87,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,430,245,675,87.31999969482422,41.11000061035156,58.88999938964844,721,52,93.2699966430664,6.730000019073486,0,0,0,0,0,0.00106008093856,0.219871106706,0.319872199276,0.517879597731,0.172746569428,0.175492034247,55.65599822998047,390351405001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140500,382326,0,1880,,
1881,,390351405002,CleOH,94.47783628,1.190395192,99.81030544,1.574323701,8818.914166,0.750285105,73.67063478,0.875501125,27552.07173,0.140207737,11.0180368,39.23697805,1059,12,1.133139967918396,206,19.452299118041992,59,5.571290016174316,676,63.83380547686497,261,29.591836734693878,0,-99999,1,0,1431055.17,46151.064,112337.830845,3622.858524,0.591374695301,1.10171127319,10.6148874606,159.488247556,876.823076426,69.324170441,95.0397669867,269.927345618,1915.62755457,16.025599511,2.685754,748.890597,40.814538,8.612242,33.47541,0.193963,0.077136,1.100869,0.399159,0.008313,58.713023,10.559357,39.541424,0.235901,0.096607,1.295581,0.49277,0.01011,1431.0551699999999,46.151064,45.900001525878906,31.600000381469727,67.97000122070312,-888888,0,175.73,120.97,260.18,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,474,89,563,53.15999984741211,30.649999618530273,69.3499984741211,72,987,6.800000190734863,93.19999694824219,0,0,0,0,0,0.0011650970535,0.241498969506,0.351149574829,0.568508863931,0.188227450022,0.192659862358,76.24800109863281,390351405002,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140500,405729,0,1881,,
1882,,390351405003,CleOH,116.0270977,1.461905415,122.5754325,1.933388739,10830.27687,0.921410075,90.47342761,1.075168116,33835.60363,0.172186924,13.53108438,48.18620286,1477,19,1.286389946937561,263,17.806400299072266,111,7.515230178833008,974,65.94448205822614,596,36.18700667880996,0,-99999,0,-99999,1546143.71,49862.632,121372.281235,3914.216612,0.514040410519,0.959477484226,11.4685595802,172.31610596,947.343415951,74.8993695877,102.68385086,291.635484315,2069.68644976,17.3144127511,2.052034,955.807561,52.091512,10.991787,42.724598,0.247554,0.098448,1.405037,0.509445,0.010609,74.935313,13.476887,50.466639,0.301079,0.123299,1.653547,0.628921,0.012903,1546.14371,49.862632,40.41999816894531,37.54999923706055,61.36000061035156,-888888,0,136.13,126.45,206.65,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,831,272,1103,74.68000030517578,24.09000015258789,75.91000366210938,200,1277,13.539999961853027,86.45999908447266,0,0,0,0,0,0.00102588963676,0.212824397243,0.309676645529,0.501369977077,0.167650027486,0.169897759624,106.34400177001953,390351405003,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140500,497810,0,1882,,
1883,,390351406001,CleOH,46.83908029,0.795129635,66.8832273,0.716890953,4527.086364,0.517323157,50.79605749,0.401369951,12442.00197,0.087797333,6.899423547,19.95632574,548,11,2.0072999000549316,127,23.175199508666992,36,6.569340229034424,401,73.17518248175182,310,46.82779456193353,0,-99999,0,-99999,1160690.15,37431.88,91114.176775,2938.40258,0.613206446171,1.13770461082,8.60944819978,129.35292506,711.222695719,56.5923380011,77.0947379681,217.402494395,1542.86779557,12.9979304418,2.52029,671.602421,36.602332,7.723428,30.020628,0.173945,0.069175,0.987256,0.357964,0.007455,52.65363,9.469594,35.460608,0.211555,0.086637,1.161872,0.441914,0.009067,1160.69015,37.43188,45.529998779296875,35.47999954223633,64.5199966430664,-888888,0,275.43,214.61,390.28,-888888,70135,21.15999984741211,16.450000762939453,63.5099983215332,83.55000305175781,19723,5.949999809265137,3.069999933242798,76.47000122070312,96.93000030517578,487,53,540,98.54000091552734,53.599998474121094,46.400001525878906,519,29,94.70999908447266,5.289999961853027,0,0,0,0,3,0.00115568309459,0.239557408964,0.3483528125,0.565590904407,0.187329165186,0.191135142747,39.45600128173828,390351406001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140600,331746,0,1883,,
1884,,390351406002,CleOH,42.56211194,0.722525545,60.77605427,0.651460751,4113.863298,0.470101835,46.15938714,0.364717102,11305.80625,0.079781604,6.269519862,18.13432332,699,6,0.858368992805481,145,20.743900299072266,47,6.7238898277282715,439,62.80400572246065,333,41.2639405204461,0,-99999,0,-99999,561223.89,18099.288,44056.075365,1420.794108,0.439189791679,0.818216145039,4.16289223221,62.5458007583,343.901157046,27.3638680204,37.2781751846,105.1197631,746.016726329,6.2848375895,1.341262,449.154933,24.478944,5.165282,20.077226,0.116331,0.046263,0.660258,0.2394,0.004986,35.213747,6.333085,23.71538,0.141484,0.057941,0.777038,0.295544,0.006064,561.22389,18.099288,32.439998626708984,47.900001525878906,52.099998474121094,-888888,0,104.41,154.19,167.68,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,624,11,635,90.83999633789062,1.690000057220459,98.30999755859375,203,496,29.040000915527344,70.95999908447266,0,0,0,0,1,0.000823306505714,0.171004871196,0.24909225331,0.404443113411,0.137203913314,0.136658686061,50.327999114990234,390351406002,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140600,225233,0,1884,,
1885,,390351407011,CleOH,88.57730407,1.305148941,109.3283076,1.420712762,8384.428066,0.754831479,74.11704405,0.794633111,24600.03593,0.15658239,12.30480299,37.28177361,960,7,0.7291669845581055,140,14.58329963684082,80,8.333330154418945,586,61.04166666666667,289,29.133064516129032,3,0,0,-99999,2063134.72,66535.424,161956.07552,5223.030784,0.631638050079,1.16738128662,15.3033533549,229.927721719,1264.17899671,100.620355907,137.031777212,387.016866984,2746.59157924,23.1039107057,2.628586,1177.612749,64.179895,13.542547,52.63929,0.305002,0.121294,1.731091,0.627668,0.013072,92.32484,16.60434,62.177953,0.370948,0.151912,2.03727,0.774869,0.015898,2063.13472,66.535424,48.13999938964844,34.849998474121094,65.1500015258789,-888888,0,279.47,202.3,378.23,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,730,128,858,89.37999725341797,44.529998779296875,55.470001220703125,245,715,25.520000457763672,74.4800033569336,0,0,0,0,0,0.00122183156066,0.253166778555,0.368018063816,0.594799424668,0.197316373714,0.201926673881,69.12000274658203,390351407011,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140701,557721,0,1885,,
1886,,390351407012,CleOH,48.89349365,0.720441429,60.34905346,0.784282971,4628.489734,0.416693748,40.915237,0.43866559,13580.09094,0.08643894,6.792680185,20.58089081,675,16,2.3703699111938477,160,23.703699111938477,44,6.518519878387451,486,72,532,61.36101499423299,0,-99999,2,0,737986.23,23799.816,57931.919055,1868.285556,0.494882076979,0.932324767113,5.47403130744,82.2454754988,452.201879665,35.9920447256,49.0170810999,138.436484948,982.459722703,8.26430179022,2.041648,438.644256,23.906112,5.044409,19.607398,0.113609,0.04518,0.644807,0.233797,0.004869,34.38971,6.184884,23.160417,0.138173,0.056585,0.758855,0.288628,0.005922,737.98623,23.799816,37.790000915527344,36.09000015258789,62.93000030517578,-888888,0,142.17,135.76,236.72,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,245,176,421,62.369998931884766,52.84000015258789,47.15999984741211,115,560,17.040000915527344,82.95999908447266,0,0,0,0,1,0.000959280795407,0.199080546882,0.289783082828,0.468370363625,0.158291823365,0.158987373684,48.599998474121094,390351407012,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140701,254053,0,1886,,
1887,,390351407013,CleOH,65.0566356,0.958603003,80.29907653,1.04354687,6158.546455,0.554442582,54.44082086,0.583674839,18069.24815,0.115013694,9.038187674,27.38445602,995,14,1.407039999961853,258,25.92959976196289,55,5.527639865875244,781,78.49246231155779,374,55.82089552238806,1,0,1,0,646344.5,20844.4,50738.04325,1636.2854,0.453260421753,0.847365856171,4.79427648452,72.0325759669,396.048831635,31.5226208924,42.9303356854,121.245704877,860.459738173,7.2380564722,1.514862,485.768221,26.474368,5.586335,21.713839,0.125814,0.050034,0.714079,0.258914,0.005392,38.084229,6.849332,25.648562,0.153017,0.062664,0.840379,0.319635,0.006558,646.3445,20.8444,34.119998931884766,45.2400016784668,54.7599983215332,-888888,0,84.47,112.02,135.59,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,513,175,688,69.1500015258789,26.530000686645508,73.47000122070312,590,405,59.29999923706055,40.70000076293945,0,0,0,0,1,0.000865896791933,0.17980247382,0.261847910064,0.423223656144,0.144010090906,0.143656427574,71.63999938964844,390351407013,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140701,246631,0,1887,,
1888,,390351407021,CleOH,59.69059839,0.784946429,66.10661832,0.992032547,5557.804626,0.496088729,48.71104508,0.556793683,16768.51885,0.08448161,6.638867955,24.72283886,802,10,1.246880054473877,132,16.458900451660156,63,7.85536003112793,490,61.09725685785536,437,51.83867141162515,0,-99999,1,0,974138.44,31415.648,76469.86754,2466.128368,0.51253247261,0.969819486141,7.22569622749,108.564416956,596.91337614,47.5899891568,64.7033922998,182.373948161,1294.27627844,10.9088404714,1.792228,675.162641,36.796364,7.76437,30.17977,0.174867,0.069542,0.992489,0.359862,0.007494,52.932751,9.519793,35.648587,0.212676,0.087096,1.168031,0.444257,0.009115,974.13844,31.415648,38.20000076293945,41.52000045776367,58.47999954223633,-888888,0,157.95,171.72,241.82,-888888,1005,0.30000001192092896,61.790000915527344,27.260000228881836,38.209999084472656,0,0,-99999,-99999,-99999,611,92,703,87.66000366210938,20.280000686645508,79.72000122070312,749,53,93.38999938964844,6.610000133514404,0,0,0,0,0,0.000969440238897,0.201178015487,0.292823713635,0.473449049509,0.159872257548,0.160656865239,57.74399948120117,390351407021,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140702,331803,0,1888,,
1889,,390351407022,CleOH,42.92970327,0.564539106,47.54435551,0.713488872,3997.281052,0.356796129,35.03387862,0.40044759,12059.96533,0.060760744,4.774795622,17.78115033,994,13,1.3078500032424927,168,16.901399612426758,54,5.432600021362305,809,81.38832997987927,580,58.94308943089431,1,0,1,1,574604.49,18530.808,45106.452465,1454.668428,0.288657337427,0.547891080379,4.26214316716,64.0374451467,352.097527609,28.0713914221,38.1664038733,107.574945377,763.440729113,6.43467956763,0.887158,486.535914,26.516207,5.595163,21.748155,0.126013,0.050113,0.715208,0.259324,0.005401,38.144416,6.860156,25.689096,0.153259,0.062763,0.841707,0.320141,0.006568,574.6044899999999,18.530808,22.15999984741211,50.439998626708984,48.939998626708984,-888888,0,75.17,171.07,166,-888888,4,0,100,0,0,0,0,-99999,-99999,-99999,687,64,751,75.55000305175781,33.900001525878906,66.0999984741211,945,49,95.06999969482422,4.929999828338623,0,0,0,0,1,0.000562571276836,0.117034453264,0.170708134544,0.276027785313,0.0960839793908,0.0936461105408,71.56800079345703,390351407022,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140702,337309,0,1889,,
1890,,390351408001,CleOH,94.54771277,1.033548269,86.4619483,1.125800089,7631.015393,0.622534473,61.12677637,0.629045193,24433.72829,0.127140513,9.991168517,37.39391454,1047,9,0.8595989942550659,121,11.55679988861084,220,21.012399673461914,467,44.603629417383,360,43.32129963898917,0,-99999,1,0,2495981.75,80494.6,195934.567375,6318.8261,0.530618131161,0.985548019409,18.5140069618,278.175172593,1529.37494335,121.607550272,165.77371242,468.68468949,3326.17395077,27.9511263793,2.924327,924.379963,50.378708,10.63037,41.319784,0.239414,0.095211,1.358839,0.492695,0.010261,72.471389,13.033757,48.807262,0.29118,0.119245,1.599177,0.608242,0.012479,2495.98175,80.4946,40.20000076293945,22.450000762939453,77.37999725341797,-888888,0,310,173.11,596.79,-888888,106833,13.229999542236328,14.65999984741211,32.77000045776367,85.16999816894531,32103,3.9800000190734863,3.9800000190734863,41.36000061035156,95.7300033569336,390,257,647,61.79999923706055,66.08999633789062,33.90999984741211,44,1003,4.199999809265137,95.80000305175781,0,0,0,0,0,0.00102021298162,0.211656536053,0.307990646869,0.500898325617,0.167378241796,0.168975168187,75.38400268554688,390351408001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140800,808250,0,1890,,
1891,,390351408002,CleOH,37.14530689,0.406054446,33.96868834,0.44231614,2998.135352,0.244587693,24.01611136,0.247161088,9600.365778,0.049951256,3.925352994,14.69167908,658,10,1.519760012626648,211,32.066898345947266,49,7.446809768676758,167,25.379939209726444,342,55.25040387722132,0,-99999,0,-99999,282446.01,9108.792,22172.011785,715.040172,0.326129198074,0.592246294022,2.09505033259,31.4782630228,173.066810189,13.7611452328,18.7594323328,53.0364937542,376.390797313,3.16295746987,1.117863,212.667876,11.590399,2.445681,9.506254,0.055081,0.021905,0.312622,0.113352,0.002361,16.673161,2.998617,11.228864,0.06699,0.027434,0.367915,0.139935,0.002871,282.44601,9.108792,25.1299991607666,44.68000030517578,55.31999969482422,-888888,0,55.82,99.26,122.88,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,0,0,0,0,0,0,601,57,91.33999633789062,8.65999984741211,0,0,0,0,0,0.00063779917681,0.132623255052,0.193368455838,0.314482479368,0.108132513215,0.106076792745,47.375999450683594,390351408002,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140800,146332,0,1891,,
1892,,390351408003,CleOH,49.36444984,0.539630145,45.14304358,0.58783836,3984.521563,0.325056346,31.91734339,0.328473275,12758.73806,0.066384624,5.21674446,19.52520223,793,20,2.5220699310302734,255,32.15639877319336,64,8.070619583129883,115,14.50189155107188,667,59.71351835273053,0,-99999,0,-99999,381231.75,12294.6,29926.692375,965.1261,0.348658114672,0.636072337627,2.82779603459,42.4875140273,233.599674278,18.574117861,25.3210362944,71.5860540136,508.033809164,4.26920463522,1.225336,298.422601,16.264032,3.43186,13.33949,0.077291,0.030738,0.438681,0.159059,0.003312,23.396332,4.207759,15.756713,0.094003,0.038497,0.516271,0.196362,0.004029,381.23175,12.2946,27.709999084472656,45.59000015258789,54.40999984741211,-888888,0,62.52,102.86,122.75,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,242,97,339,42.75,35.11000061035156,64.88999938964844,135,658,17.020000457763672,82.9800033569336,0,0,0,0,0,0.000703323294224,0.146189906229,0.213076618104,0.346531302015,0.118558976991,0.116891966141,57.09600067138672,390351408003,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140800,179030,0,1892,,
1893,,390351408004,CleOH,52.6743043,0.575810064,48.16968999,0.627241954,4251.6151,0.346844903,34.05676592,0.350497131,13614.20071,0.070834483,5.566430684,20.83397102,1088,9,0.827206015586853,100,9.191180229187012,279,25.643400192260742,652,59.92647058823529,598,43.58600583090379,0,-99999,0,-99999,1269888.15,40953.48,99686.219775,3214.84818,0.274275422096,0.508838653564,9.41942706503,141.526117383,778.115271869,61.8706394952,84.343184652,238.454120616,1692.26753558,14.2207787249,0.738695,1368.75134,74.596948,15.74064,61.183185,0.354507,0.140981,2.012064,0.729544,0.015193,107.310105,19.299394,72.270071,0.431157,0.176569,2.36794,0.900638,0.018478,1269.88815,40.953480000000006,21.549999237060547,59.65999984741211,39.84000015258789,-888888,0,151.78,420.19,280.6,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,495,198,693,63.689998626708984,49.40999984741211,50.59000015258789,7,1081,0.6399999856948853,99.36000061035156,43,3.950000047683716,0,0,0,0.000547000272588,0.113804999314,0.16600886752,0.26999238788,0.0934894591337,0.0910654723958,78.33599853515625,390351408004,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140800,767007,0,1893,,
1894,,390351409001,CleOH,90.4919082,1.015134985,85.27227694,1.376965582,7905.956399,0.622374029,61.11102234,0.77330059,25149.19693,0.115281425,9.059234388,36.51741467,1323,16,1.2093700170516968,216,16.326499938964844,137,10.355299949645996,894,67.57369614512471,577,40.86402266288952,1,1,0,-99999,1055406.36,34036.512,82849.39926,2671.866192,0.406671255827,0.743018209934,7.8285030554,117.623379358,646.700957491,51.6039282458,70.0992255892,197.249655763,1399.84659518,11.8189151983,1.588245,717.476608,39.102475,8.250981,32.071204,0.185826,0.0739,1.054691,0.382415,0.007964,56.250166,10.11642,37.882765,0.226005,0.092554,1.241235,0.4721,0.009686,1055.4063600000002,34.036512,32.95000076293945,41.40999984741211,58.59000015258789,-888888,0,103.74,130.35,184.44,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,333,0,333,25.170000076293945,0,100,1197,126,90.4800033569336,9.520000457763672,0,0,0,0,0,0.000836423064419,0.173715457071,0.253022383737,0.412720623017,0.13946879115,0.138812041664,95.25599670410156,390351409001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140900,416769,0,1894,,
1895,,390351409002,CleOH,48.73331046,0.546689408,45.92241973,0.741560013,4257.720311,0.335177366,32.91112827,0.416453124,13543.84281,0.062084269,4.878807529,19.66634454,593,3,0.5059019923210144,92,15.514300346374512,52,8.768969535827637,433,73.0185497470489,284,43.292682926829265,0,-99999,0,-99999,823137.6,26545.92,64616.3016,2083.85472,0.521946310997,0.973180055618,6.10564372249,91.7372937626,504.382014365,40.2471836979,54.6728708031,153.839899397,1091.77508342,9.21786513673,2.052034,519.456746,28.310393,5.973753,23.219717,0.134539,0.053504,0.763601,0.27687,0.005766,40.725409,7.32434,27.427316,0.163629,0.06701,0.89866,0.341803,0.007013,823.1376,26.54592,39.59000015258789,38.18000030517578,61.81999969482422,-888888,0,180.51,174.04,281.85,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,186,16,202,34.060001373291016,9.880000114440918,90.12000274658203,356,237,60.029998779296875,39.970001220703125,0,0,0,0,0,0.0010049508244,0.20850428538,0.303432106791,0.494933214059,0.165216455344,0.166477576102,42.69599914550781,390351409002,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,140900,270552,0,1895,,
1896,,390351410001,CleOH,20.31986155,0.347426271,29.11382865,0.386567571,2126.623946,0.206342281,20.26078719,0.216709844,5343.466998,0.041383917,3.252092079,8.90719902,584,13,2.226030111312866,107,18.3218994140625,13,2.226030111312866,441,75.51369863013699,333,50.917431192660544,0,-99999,0,-99999,186759.34,6022.928,14660.60819,472.799848,0.262464106083,0.490145027637,1.38529207261,20.8131499267,114.43884729,9.12122880854,12.4049357085,34.9737397862,248.202565278,2.09141510391,0.61084,220.744746,12.030589,2.538565,9.86729,0.057173,0.022737,0.324495,0.117657,0.00245,17.306388,3.112501,11.655323,0.069535,0.028476,0.381888,0.14525,0.00298,186.75934,6.022928,20.09000015258789,66.11000061035156,33.88999938964844,-888888,0,41.59,136.87,70.17,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,549,0,549,94.01000213623047,18,82,554,30,94.86000061035156,5.139999866485596,1,0.17000000178813934,0,0,2,0.000509834355912,0.106096173927,0.154794219654,0.24901074519,0.0872635470549,0.08491496615,42.04800033569336,390351410001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,141000,120996,0,1896,,
1897,,390351410002,CleOH,61.61135302,1.053430315,88.27602943,1.172181947,6448.41292,0.625685083,61.43613528,0.657109972,16202.5194,0.125482912,9.860879587,27.00901522,711,11,1.5471199750900269,182,25.597700119018555,15,2.1096999645233154,575,80.8720112517581,386,74.23076923076923,0,-99999,0,-99999,2703988.56,87202.752,212263.10196,6845.416032,0.65742701292,1.23382234573,20.0569027604,301.328046783,1656.79984524,132.06139169,179.602320915,506.366065987,3593.59214416,30.2804803406,4.306194,829.278308,45.195668,9.536701,37.06874,0.214783,0.085416,1.219039,0.442005,0.009205,65.015419,11.692824,43.785895,0.261223,0.106977,1.434651,0.545665,0.011195,2703.9885600000002,87.20275199999999,50.029998779296875,16.100000381469727,83.86000061035156,-888888,0,494.55,159.13,829.02,-888888,81717,11.630000114440918,10.09000015258789,72.48999786376953,89.91000366210938,23636,3.359999895095825,10.890000343322754,78.80999755859375,89.11000061035156,590,52,642,90.30000305175781,56.060001373291016,43.939998626708984,297,414,41.77000045776367,58.22999954223633,0,0,3,0.41999998688697815,0,0.00126973523922,0.26300644438,0.382232744563,0.614817446955,0.203704137976,0.209730837226,51.19200134277344,390351410002,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,141000,704237,0,1897,,
1898,,390351411001,CleOH,79.80716432,0.247881955,20.64740222,1.580001981,6889.500015,0.146055124,14.34117993,0.88569002,23252.23621,0.03294235,2.588724834,31.18788035,649,8,1.2326699495315552,101,15.562399864196777,48,7.395989894866943,116,17.873651771956855,56,10.852713178294573,0,-99999,0,-99999,1551280.63,50028.296,121775.529455,3927.221236,0.772848427296,1.43372607231,11.5066628482,172.881127547,950.567696166,75.7365730496,103.039798643,290.167831636,2059.27077325,17.3719383458,3.752439,716.347274,39.040926,8.237994,32.020723,0.185534,0.073784,1.05303,0.381813,0.007951,56.161626,10.100497,37.823136,0.225649,0.092409,1.239281,0.471357,0.009671,1551.28063,50.028296000000005,58.5099983215332,28.25,71.44999694824219,-888888,0,310.83,150.06,379.56,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,299,260,559,86.12999725341797,56.959999084472656,43.040000915527344,510,139,78.58000183105469,21.420000076293945,0,0,0,0,1,0.00148501717654,0.307215173576,0.446000837084,0.722800748094,0.234367330084,0.244739591244,46.72800064086914,390351411001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,141100,345081,0,1898,,
